NA_ID,Area ID,NA_TYPE,Date extracted,Method,Qubit Concentration (ng/ul),Volumn (ul),Amount (ng),Re-extraction amount,Total extracted NA amount (ng),NA sheared/used (ng),Shearing volume DNA input (ul),Volume of TE buffer (ul)  for shearing,SL_ID,Notes,Assigned Projects
MMD-166,1758 Normal,DNA,,Qiagen FFPE DNA columns,1.93,88,169.8,,169.8,,0,50,,,California Cancer Registry
MMD-167,1759 Mel,DNA,,DNAstorm FFPE,0.60,88,53.2,,53.2,,0,50,,,California Cancer Registry
MMD-168,1760 Normal,DNA,,Qiagen FFPE DNA columns,0.57,88,49.8,,49.8,,0,50,,,California Cancer Registry
MMD-169,1761 MIS,DNA,,DNAstorm FFPE,0.23,88,19.8,,19.8,,0,50,,,California Cancer Registry
MMD-170,1762 Mel,DNA,,DNAstorm FFPE,0.17,88,14.9,,14.9,,0,50,,,California Cancer Registry
MMD-171,1763 Normal,DNA,,Qiagen FFPE DNA columns,0.11,88,9.2,,9.2,,0,50,,,California Cancer Registry
MMD-172,1764 Mel,DNA,,DNAstorm FFPE,2.10,88,184.8,,184.8,185.0,88,-38,CCRLP-0002,,California Cancer Registry
MMD-173,1765 Mel,DNA,,DNAstorm FFPE,0.59,88,51.8,,51.8,51.8,88,-38,CCRLP-0034,,California Cancer Registry
MMD-174,1766 Normal,DNA,,Qiagen FFPE DNA columns,0.05,88,4.4,,4.4,,0,50,,,California Cancer Registry
MMD-175,1767 Mel,DNA,,DNAstorm FFPE,5.42,88,477.0,,477.0,,0,50,,,California Cancer Registry
MMD-176,1768 Normal,DNA,,Qiagen FFPE DNA columns,0.90,88,79.4,,79.4,,0,50,,,California Cancer Registry
MMD-177,1769 Mel,DNA,,DNAstorm FFPE,30.50,88,2684.0,,2684.0,250.0,8,42,"CCRLP-0055 (DO NOT USE),CCRLP-0059",,California Cancer Registry
MMD-178,"1771 Mel,1770 Mel",DNA,,DNAstorm FFPE,2.49,88,219.1,,219.1,,0,50,,,California Cancer Registry
MMD-179,1772 MIS,DNA,,DNAstorm FFPE,0.74,88,65.5,,65.5,,0,50,,,California Cancer Registry
MMD-180,1773 Normal,DNA,,Qiagen FFPE DNA columns,1.42,88,125.0,,125.0,,0,50,,,California Cancer Registry
MMD-181,1774 Mel,DNA,,DNAstorm FFPE,14.70,88,1293.6,,1293.6,250.0,17,33,"CCRLP-0032,CCRLP-0046,CCRLP-0049",,California Cancer Registry
MMD-182,1775 Mel,DNA,,DNAstorm FFPE,3.52,88,309.8,,309.8,,0,50,,,California Cancer Registry
MMD-183,1776 Normal,DNA,,Qiagen FFPE DNA columns,0.64,88,56.3,,56.3,,0,50,,,California Cancer Registry
MMD-184,1777 Mel,DNA,,DNAstorm FFPE,3.79,88,333.5,,333.5,,0,50,,,California Cancer Registry
MMD-185,1778 Normal,DNA,,Qiagen FFPE DNA columns,0.29,88,25.6,,25.6,,0,50,,,California Cancer Registry
MMD-186,1779 Nevus,DNA,,DNAstorm FFPE,0.08,88,7.0,,7.0,,0,50,,,California Cancer Registry
MMD-187,1780 Mel,DNA,,DNAstorm FFPE,0.26,88,22.8,,22.8,,0,50,,,California Cancer Registry
MMD-188,1781 Normal,DNA,,Qiagen FFPE DNA columns,0.00,88,0.0,,0.0,,NaN,NaN,,,California Cancer Registry
MMD-189,1678 Mel,DNA,,DNAstorm FFPE,0.23,88,20.1,,20.1,,0,50,,DNA ONLY,California Cancer Registry
MMD-190,1679 Normal,DNA,,DNAstorm FFPE,0.00,88,0.0,,0.0,,NaN,NaN,,DNA ONLY,California Cancer Registry
MMD-191,1691 Mel,DNA,,DNAstorm FFPE,0.93,88,81.6,,81.6,,0,50,,,California Cancer Registry
MMD-192,1692 MIS,DNA,,DNAstorm FFPE,0.14,88,12.8,,12.8,,0,50,,,California Cancer Registry
MMD-193,1654 Normal,DNA,,DNAstorm FFPE,0.14,88,12.1,,12.1,,0,50,,DNA ONLY,California Cancer Registry
MMD-194,1662 Mel,DNA,,DNAstorm FFPE,0.14,88,12.8,,12.8,,0,50,,DNA ONLY,California Cancer Registry
MMD-195,1663 Normal,DNA,,DNAstorm FFPE,0.13,88,11.5,,11.5,,0,50,,,California Cancer Registry
MMD-196,1782 Mel,DNA,,DNAstorm FFPE,0.47,88,41.6,,41.6,,0,50,,,California Cancer Registry
MMD-197,1783 Mel,DNA,,DNAstorm FFPE,0.28,88,24.3,,24.3,,0,50,,,California Cancer Registry
MMD-198,1784 Normal,DNA,,DNAstorm FFPE,0.44,88,38.3,,38.3,,0,50,,DNA ONLY,California Cancer Registry
MMD-199,1785 Normal,DNA,,Qiagen FFPE DNA columns,0.47,88,41.7,,41.7,,0,50,,,California Cancer Registry
MMD-200,1786 Mel,DNA,,DNAstorm FFPE,1.35,88,118.8,,118.8,,0,50,,,California Cancer Registry
MMD-201,1787 Mel,DNA,,DNAstorm FFPE,0.72,88,63.7,,63.7,,0,50,,,California Cancer Registry
MMD-202,1788 Normal,DNA,,DNAstorm FFPE,0.00,88,0.0,,0.0,,NaN,NaN,,DNA ONLY,California Cancer Registry
MMD-203,1789 Normal,DNA,,Qiagen FFPE DNA columns,0.00,88,0.0,,0.0,,NaN,NaN,,,California Cancer Registry
MMD-204,1790 Mel,DNA,,DNAstorm FFPE,1.61,88,141.7,,141.7,,0,50,,,California Cancer Registry
MMD-205,1791 Normal,DNA,,Qiagen FFPE DNA columns,0.06,88,5.5,,5.5,,0,50,,,California Cancer Registry
MMD-206,1792 Mel,DNA,,DNAstorm FFPE,0.24,88,21.4,,21.4,,0,50,,,California Cancer Registry
MMD-207,1793 Normal,DNA,,DNAstorm FFPE,0.25,88,22.3,,22.3,,0,50,,DNA ONLY,California Cancer Registry
MMD-208,1794 MIS,DNA,,,0.18,88,15.5,,15.5,,0,50,,,California Cancer Registry
MMD-209,1795 Normal,DNA,,DNAstorm FFPE,0.34,88,30.2,,30.2,,0,50,,DNA ONLY,California Cancer Registry
MMD-210,1795 Normal,DNA,,Qiagen FFPE DNA columns,0.13,88,11.4,,11.4,,0,50,,,California Cancer Registry
MMD-211,1704 Mel,DNA,,DNAstorm FFPE,1.87,88,164.6,,164.6,,0,50,,DNA ONLY,California Cancer Registry
MMD-212,1705 Normal,DNA,,DNAstorm FFPE,0.22,88,19.4,,19.4,,0,50,,DNA ONLY,California Cancer Registry
MMD-213,1706 MIS,DNA,,DNAstorm FFPE,0.07,88,6.0,,6.0,,0,50,,,California Cancer Registry
MMD-214,"1710 MIS,1711 MIS",DNA,,DNAstorm FFPE,0.15,88,13.4,,13.4,,0,50,,,California Cancer Registry
MMD-215,1722 Normal,DNA,,DNAstorm FFPE,0.18,88,15.6,,15.6,,0,50,,DNA ONLY,California Cancer Registry
MMD-216,1723 MIS,DNA,,DNAstorm FFPE,0.06,88,4.9,,4.9,,0,50,,,California Cancer Registry
MMD-217,1724 Mel,DNA,,DNAstorm FFPE,3.21,88,282.5,,282.5,250.0,78,-28,CCRLP-0035,DNA ONLY,California Cancer Registry
MMD-218,1726 MIS,DNA,,DNAstorm FFPE,0.45,88,39.5,,39.5,,0,50,,DNA ONLY,California Cancer Registry
MMD-219,1727 Mel,DNA,,DNAstorm FFPE,0.30,88,26.5,,26.5,,0,50,,DNA ONLY,California Cancer Registry
MMD-220,1728 Normal,DNA,,DNAstorm FFPE,0.00,88,0.0,,0.0,,NaN,NaN,,DNA ONLY,California Cancer Registry
MMD-221,1801 Mel,DNA,,DNAstorm FFPE,0.16,88,14.3,,14.3,,0,50,,,California Cancer Registry
MMD-222,1802 Normal,DNA,,DNAstorm FFPE,0.00,88,0.0,,0.0,,NaN,NaN,,,California Cancer Registry
MMD-223,1803 Mel,DNA,,DNAstorm FFPE,1.79,88,157.5,,157.5,,0,50,,,California Cancer Registry
MMD-224,1804 Normal,DNA,,DNAstorm FFPE,0.80,88,70.5,,70.5,,0,50,,DNA ONLY,California Cancer Registry
MMD-225,1805 Mel,DNA,,DNAstorm FFPE,0.54,88,47.9,,47.9,,0,50,,,California Cancer Registry
MMD-226,1806 Normal,DNA,,DNAstorm FFPE,0.34,88,30.3,,30.3,,0,50,,DNA ONLY,California Cancer Registry
MMD-227,1807 MIS,DNA,,DNAstorm FFPE,0.13,88,11.4,,11.4,,0,50,,,California Cancer Registry
MMD-228,1808 Mel,DNA,,DNAstorm FFPE,1.74,88,153.1,,153.1,,0,50,,,California Cancer Registry
MMD-229,1809 Normal,DNA,,DNAstorm FFPE,0.05,88,4.8,,4.8,,0,50,,DNA ONLY,California Cancer Registry
MMD-230,1810 Mel,DNA,,DNAstorm FFPE,0.63,88,55.1,,55.1,,0,50,,,California Cancer Registry
MMD-231,1811 Normal,DNA,,DNAstorm FFPE,0.19,88,16.9,,16.9,,0,50,,DNA ONLY,California Cancer Registry
MMD-232,1812 Mel,DNA,,DNAstorm FFPE,0.18,88,15.9,,15.9,,0,50,,,California Cancer Registry
MMD-233,1813 Normal,DNA,,DNAstorm FFPE,0.18,88,16.0,,16.0,,0,50,,DNA ONLY,California Cancer Registry
MMD-234,1814 Mel,DNA,,DNAstorm FFPE,0.51,88,44.8,,44.8,,0,50,,,California Cancer Registry
MMD-235,1815 Normal,DNA,,DNAstorm FFPE,0.36,88,31.7,,31.7,,0,50,,DNA ONLY,California Cancer Registry
MMD-236,1816 MIS,DNA,,DNAstorm FFPE,0.99,88,86.8,,86.8,,0,50,,,California Cancer Registry
MMD-237,1817 Nevus,DNA,,DNAstorm FFPE,0.28,88,25.1,,25.1,,0,50,,,California Cancer Registry
MMD-238,1818 Mel,DNA,,DNAstorm FFPE,2.41,88,212.1,,212.1,,0,50,,,California Cancer Registry
MMD-239,1819 Normal,DNA,,DNAstorm FFPE,1.34,88,117.9,,117.9,,0,50,,DNA ONLY,California Cancer Registry
MMD-240,1820 Mel,DNA,,DNAstorm FFPE,0.68,88,60.1,,60.1,,0,50,,,California Cancer Registry
MMD-241,1821 Normal,DNA,,DNAstorm FFPE,0.18,88,15.4,,15.4,,0,50,,DNA ONLY,California Cancer Registry
MMD-242,1826 Mel,DNA,,DNAstorm FFPE,2.13,88,187.4,,187.4,,0,50,,,California Cancer Registry
MMD-243,1827 Normal,DNA,,DNAstorm FFPE,0.89,88,78.7,,78.7,,0,50,,DNA ONLY,California Cancer Registry
MMD-244,1828 Mel,DNA,,DNAstorm FFPE,1.26,88,110.9,,110.9,,0,50,,,California Cancer Registry
MMD-245,1829 Normal,DNA,,DNAstorm FFPE,0.00,88,0.0,,0.0,,NaN,NaN,,DNA ONLY,California Cancer Registry
MMD-246,1830 Mel,DNA,,DNAstorm FFPE,1.25,88,110.0,,110.0,,0,50,,,California Cancer Registry
MMD-247,1831 Normal,DNA,,DNAstorm FFPE,0.24,88,21.2,,21.2,,0,50,,DNA ONLY,California Cancer Registry
MMD-248,1832 MIS,DNA,,DNAstorm FFPE,0.12,88,10.6,,10.6,,0,50,,,California Cancer Registry
MMD-249,1833 Mel,DNA,,DNAstorm FFPE,0.40,88,35.6,,35.6,,0,50,,,California Cancer Registry
MMD-250,1834 Normal,DNA,,DNAstorm FFPE,0.07,88,5.8,,5.8,,0,50,,DNA ONLY,California Cancer Registry
MMD-251,1835 Mel,DNA,,DNAstorm FFPE,1.99,88,175.1,,175.1,,0,50,,,California Cancer Registry
MMD-252,1836 Normal,DNA,,DNAstorm FFPE,0.09,88,8.0,,8.0,,0,50,,DNA ONLY,California Cancer Registry
MMD-253,1731 Mel,DNA,,DNAstorm FFPE,0.00,88,0.0,,0.0,,NaN,NaN,,,California Cancer Registry
MMD-254,1732 Normal,DNA,,DNAstorm FFPE,0.07,88,6.2,,6.2,,0,50,,DNA ONLY,California Cancer Registry
MMD-255,1733 Mel,DNA,,DNAstorm FFPE,0.00,88,0.0,,0.0,,NaN,NaN,,,California Cancer Registry
MMD-256,1734 Mel,DNA,,DNAstorm FFPE,0.09,88,7.6,,7.6,,0,50,,DNA ONLY,California Cancer Registry
MMD-257,1735 Normal,DNA,,DNAstorm FFPE,0.00,88,0.0,,0.0,,NaN,NaN,,DNA ONLY,California Cancer Registry
MMD-258,1736 Mel,DNA,,DNAstorm FFPE,0.16,88,13.8,,13.8,,0,50,,DNA ONLY,California Cancer Registry
MMD-259,1738 Normal,DNA,,DNAstorm FFPE,0.08,88,7.3,,7.3,,0,50,,DNA ONLY,California Cancer Registry
MMD-260,1744 Mel,DNA,,DNAstorm FFPE,0.37,88,32.8,,32.8,,0,50,,DNA ONLY,California Cancer Registry
MMD-261,1745 Normal,DNA,,DNAstorm FFPE,0.24,88,20.8,,20.8,,0,50,,DNA ONLY,California Cancer Registry
MMD-262,1746 MIS,DNA,,DNAstorm FFPE,0.14,88,11.9,,11.9,,0,50,,,California Cancer Registry
MMD-263,1837 Mel,DNA,,DNAstorm FFPE,0.23,88,20.6,,20.6,,0,50,,DNA ONLY,California Cancer Registry
MMD-264,1838 Normal,DNA,,DNAstorm FFPE,0.10,88,9.0,,9.0,,0,50,,DNA ONLY,California Cancer Registry
MMD-265,1753 Normal,DNA,,DNAstorm FFPE,0.07,88,6.1,,6.1,,0,50,,DNA ONLY,California Cancer Registry
MMD-266,1664 Nevus,DNA,,DNAstorm FFPE,0.11,88,10.0,,10.0,,0,50,,DNA ONLY,California Cancer Registry
MMD-267,1663 Normal,DNA,,DNAstorm FFPE,0.00,88,0.0,,0.0,,NaN,NaN,,,California Cancer Registry
MMD-268,1668 Normal,DNA,,DNAstorm FFPE,0.07,88,6.2,,6.2,,0,50,,DNA ONLY,California Cancer Registry
MMD-269,1759 Mel,DNA,,DNAstorm FFPE,2.50,88,220.0,,220.0,,0,50,,DNA ONLY,California Cancer Registry
MMD-270,1760 Normal,DNA,,DNAstorm FFPE,0.99,88,86.9,,86.9,,0,50,,DNA ONLY,California Cancer Registry
MMD-271,1761 MIS,DNA,,DNAstorm FFPE,0.09,88,8.3,,8.3,,0,50,,DNA ONLY,California Cancer Registry
MMD-272,1692 MIS,DNA,,DNAstorm FFPE,0.10,88,8.7,,8.7,,0,50,,DNA ONLY,California Cancer Registry
MMD-273,1678 Mel,DNA,,DNAstorm FFPE,0.29,88,25.4,,25.4,,0,50,,DNA ONLY,California Cancer Registry
MMD-274,1679 Normal,DNA,,DNAstorm FFPE,0.00,88,0.0,,0.0,,NaN,NaN,,DNA ONLY,California Cancer Registry
MMD-275,1751 MIS,DNA,,DNAstorm FFPE,0.00,88,0.0,,0.0,,NaN,NaN,,,California Cancer Registry
MMD-276,1782 Mel,DNA,,DNAstorm FFPE,0.85,88,74.5,,74.5,,0,50,,DNA ONLY,California Cancer Registry
MMD-277,1790 Mel,DNA,,DNAstorm FFPE,0.89,88,78.3,,78.3,,0,50,,DNA ONLY,California Cancer Registry
MMD-278,1791 Normal,DNA,,DNAstorm FFPE,0.24,88,20.9,,20.9,,0,50,,DNA ONLY,California Cancer Registry
MMD-279,1801 Mel,DNA,,DNAstorm FFPE,0.19,88,16.6,,16.6,,0,50,,,California Cancer Registry
MMD-280,1802 Normal,DNA,,DNAstorm FFPE,0.12,88,10.7,,10.7,,0,50,,DNA ONLY,California Cancer Registry
MMD-281,1805 Mel,DNA,,DNAstorm FFPE,0.58,88,51.0,,51.0,,0,50,,,California Cancer Registry
MMD-282,1807 MIS,DNA,,DNAstorm FFPE,0.06,88,5.0,,5.0,,0,50,,,California Cancer Registry
MMD-283,1810 Mel,DNA,,DNAstorm FFPE,0.47,88,41.4,,41.4,,0,50,,DNA ONLY,California Cancer Registry
MMD-284,1811 Normal,DNA,,DNAstorm FFPE,0.17,88,15.1,,15.1,,0,50,,DNA ONLY,California Cancer Registry
MMD-285,1814 Mel,DNA,,DNAstorm FFPE,1.48,88,130.2,,130.2,,0,50,,DNA ONLY,California Cancer Registry
MMD-286,1815 Normal,DNA,,DNAstorm FFPE,0.41,88,36.3,,36.3,,0,50,,DNA ONLY,California Cancer Registry
MMD-287,1816 MIS,DNA,,DNAstorm FFPE,0.52,88,45.9,,45.9,,0,50,,DNA ONLY,California Cancer Registry
MMD-288,1817 Nevus,DNA,,DNAstorm FFPE,0.18,88,16.0,,16.0,,0,50,,,California Cancer Registry
MMD-289,1820 Mel,DNA,,DNAstorm FFPE,0.20,88,17.5,,17.5,,0,50,,DNA ONLY,California Cancer Registry
MMD-290,1821 Normal,DNA,,DNAstorm FFPE,0.08,88,7.4,,7.4,,0,50,,DNA ONLY,California Cancer Registry
MMD-291,1705 Normal,DNA,,DNAstorm FFPE,0.15,88,12.8,,12.8,,0,50,,DNA ONLY,California Cancer Registry
MMD-292,1704 Mel,DNA,,DNAstorm FFPE,1.57,88,138.2,,138.2,,0,50,,DNA ONLY,California Cancer Registry
MMD-293,1706 MIS,DNA,,DNAstorm FFPE,0.07,88,6.3,,6.3,,0,50,,,California Cancer Registry
MMD-294,1709 Normal,DNA,,DNAstorm FFPE,1.03,88,90.6,,90.6,,0,50,,DNA ONLY,California Cancer Registry
MMD-295,"1710 MIS,1711 MIS",DNA,,DNAstorm FFPE,0.07,88,6.2,,6.2,,0,50,,DNA ONLY,California Cancer Registry
MMD-296,1714 Normal,DNA,,DNAstorm FFPE,0.16,88,14.4,,14.4,,0,50,,DNA ONLY,California Cancer Registry
MMD-297,1716 MIS,DNA,,DNAstorm FFPE,0.25,88,21.6,,21.6,,0,50,,DNA ONLY,California Cancer Registry
MMD-298,"1717 Mel,1719 Mel",DNA,,DNAstorm FFPE,0.54,88,47.3,,47.3,,0,50,,DNA ONLY,California Cancer Registry
MMD-299,"1718 Normal,1720 Normal",DNA,,DNAstorm FFPE,0.00,88,0.0,,0.0,,NaN,NaN,,DNA ONLY,California Cancer Registry
MMD-300,1722 Normal,DNA,,DNAstorm FFPE,0.29,88,25.7,,25.7,,0,50,,DNA ONLY,California Cancer Registry
MMD-301,1723 MIS,DNA,,DNAstorm FFPE,0.00,88,0.0,,0.0,,NaN,NaN,,,California Cancer Registry
MMD-302,1796 Mel,DNA,,DNAstorm FFPE,1.46,88,128.5,,128.5,,0,50,,,California Cancer Registry
MMD-303,1797 Normal,DNA,,DNAstorm FFPE,0.23,88,20.0,,20.0,,0,50,,DNA ONLY,California Cancer Registry
MMD-304,1798 MIS,DNA,,DNAstorm FFPE,0.21,88,18.0,,18.0,,0,50,,,California Cancer Registry
MMD-305,1799 Mel,DNA,,DNAstorm FFPE,4.36,88,383.7,,383.7,,0,50,,,California Cancer Registry
MMD-306,1800 Normal,DNA,,DNAstorm FFPE,0.34,88,29.5,,29.5,,0,50,,DNA ONLY,California Cancer Registry
MMD-307,1778 Normal,DNA,,DNAstorm FFPE,0.16,88,14.2,,14.2,,0,50,,DNA ONLY,California Cancer Registry
MMD-308,1779 Nevus,DNA,,DNAstorm FFPE,0.13,88,11.6,,11.6,,0,50,,,California Cancer Registry
MMD-309,1780 Mel,DNA,,DNAstorm FFPE,0.35,88,30.8,,30.8,,0,50,,DNA ONLY,California Cancer Registry
MMD-310,1781 Normal,DNA,,DNAstorm FFPE,0.00,88,0.0,,0.0,,NaN,NaN,,DNA ONLY,California Cancer Registry
MMD-311,1741 Mel,DNA,,DNAstorm FFPE,0.39,88,34.1,,34.1,,0,50,,DNA ONLY,California Cancer Registry
MMD-312,1742 Normal,DNA,,DNAstorm FFPE,0.31,88,27.5,,27.5,,0,50,,DNA ONLY,California Cancer Registry
MMD-313,1747 Mel,DNA,,DNAstorm FFPE,0.10,88,9.1,,9.1,,0,50,,,California Cancer Registry
MMD-314,1748 Normal,DNA,,DNAstorm FFPE,0.00,88,0.0,,0.0,,NaN,NaN,,DNA ONLY,California Cancer Registry
MMD-315,1765 Mel,DNA,,DNAstorm FFPE,0.76,88,66.4,,66.4,66.0,87,-37,CCRLP-0034,DNA ONLY,California Cancer Registry
MMD-316,1766 Normal,DNA,,DNAstorm FFPE,0.14,88,12.1,,12.1,,0,50,,DNA ONLY,California Cancer Registry
MMD-317,1783 Mel,DNA,,DNAstorm FFPE,0.29,88,25.3,,25.3,,0,50,,DNA ONLY,California Cancer Registry
MMD-318,1784 Normal,DNA,,DNAstorm FFPE,0.56,88,49.2,,49.2,,0,50,,DNA ONLY,California Cancer Registry
MMD-319,1787 Mel,DNA,,DNAstorm FFPE,0.57,88,50.6,,50.6,,0,50,,DNA ONLY,California Cancer Registry
MMD-320,1788 Normal,DNA,,DNAstorm FFPE,0.00,88,0.0,,0.0,,NaN,NaN,,DNA ONLY,California Cancer Registry
MMD-321,1792 Mel,DNA,,DNAstorm FFPE,0.25,88,21.8,,21.8,,0,50,,,California Cancer Registry
MMD-322,1793 Normal,DNA,,DNAstorm FFPE,0.25,88,21.6,,21.6,,0,50,,DNA ONLY,California Cancer Registry
MMD-323,1794 MIS,DNA,,DNAstorm FFPE,0.21,88,18.4,,18.4,,0,50,,,California Cancer Registry
MMD-324,1808 Mel,DNA,,DNAstorm FFPE,1.79,88,157.5,,157.5,,0,50,,,California Cancer Registry
MMD-325,1809 Normal,DNA,9/23/2021,DNAstorm FFPE,0.00,88,0.0,,0.0,,NaN,NaN,,DNA ONLY,California Cancer Registry
MMD-326,1812 Mel,DNA,,DNAstorm FFPE,0.20,88,17.2,,17.2,,0,50,,,California Cancer Registry
MMD-327,1813 Normal,DNA,9/23/2021,DNAstorm FFPE,0.37,88,32.6,,32.6,,0,50,,DNA ONLY,California Cancer Registry
MMD-328,1839 Mel,DNA,,DNAstorm FFPE,2.58,88,227.0,,227.0,,0,50,,,California Cancer Registry
MMD-329,1840 Normal,DNA,9/23/2021,DNAstorm FFPE,0.98,88,86.2,,86.2,,0,50,,DNA ONLY,California Cancer Registry
MMD-330,1841 Mel,DNA,,DNAstorm FFPE,1.01,88,88.9,,88.9,,0,50,,,California Cancer Registry
MMD-331,1842 Normal,DNA,9/23/2021,DNAstorm FFPE,2.48,88,218.2,,218.2,,0,50,,DNA ONLY,California Cancer Registry
MMD-332,1843 Mel,DNA,,DNAstorm FFPE,0.21,88,18.0,,18.0,,0,50,,,California Cancer Registry
MMD-333,1845 Normal,DNA,9/23/2021,DNAstorm FFPE,1.29,88,113.5,,113.5,,0,50,,DNA ONLY,California Cancer Registry
MMD-334,1844 MIS,DNA,,DNAstorm FFPE,1.40,88,123.2,,123.2,,0,50,,,California Cancer Registry
MMD-335,1846 Mel,DNA,,DNAstorm FFPE,9.02,88,793.8,,793.8,,0,50,,,California Cancer Registry
MMD-336,1847 Mel,DNA,,DNAstorm FFPE,0.41,88,36.3,,36.3,,0,50,,,California Cancer Registry
MMD-337,1848 Normal,DNA,9/23/2021,DNAstorm FFPE,0.12,88,10.6,,10.6,,0,50,,DNA ONLY,California Cancer Registry
MMD-338,1849 Mel,DNA,,DNAstorm FFPE,7.66,88,674.1,,674.1,,0,50,,,California Cancer Registry
MMD-339,1850 Normal,DNA,,DNAstorm FFPE,0.00,88,0.0,,0.0,,NaN,NaN,,DNA ONLY,California Cancer Registry
MMD-340,1851 Mel,DNA,9/23/2021,DNAstorm FFPE,11.80,88,1038.4,,1038.4,,0,50,,,California Cancer Registry
MMD-341,1852 Normal,DNA,9/23/2021,DNAstorm FFPE,3.35,88,294.8,,294.8,,0,50,,DNA ONLY,California Cancer Registry
MMD-342,1853 Mel,DNA,9/23/2021,DNAstorm FFPE,4.38,88,385.4,,385.4,,0,50,,,California Cancer Registry
MMD-343,1854 Normal,DNA,9/23/2021,DNAstorm FFPE,2.22,88,195.4,,195.4,,0,50,,DNA ONLY,California Cancer Registry
MMD-344,1855 Mel,DNA,9/23/2021,DNAstorm FFPE,6.94,88,610.7,,610.7,,0,50,,,California Cancer Registry
MMD-345,1856 Normal,DNA,9/23/2021,DNAstorm FFPE,2.76,88,242.9,,242.9,,0,50,,DNA ONLY,California Cancer Registry
MMD-346,1857 MIS,DNA,9/23/2021,DNAstorm FFPE,1.47,88,129.4,,129.4,,0,50,,,California Cancer Registry
MMD-347,1858 Mel,DNA,9/23/2021,DNAstorm FFPE,1.85,88,162.8,,162.8,,0,50,,,California Cancer Registry
MMD-348,1859 Normal,DNA,9/23/2021,DNAstorm FFPE,1.18,88,103.8,,103.8,,0,50,,DNA ONLY,California Cancer Registry
MMD-349,1860 MIS,DNA,9/23/2021,DNAstorm FFPE,1.02,88,89.8,,89.8,,0,50,,,California Cancer Registry
MMD-350,1861 Mel,DNA,9/23/2021,DNAstorm FFPE,1.57,88,138.2,,138.2,,0,50,,,California Cancer Registry
MMD-351,1862 Normal,DNA,9/23/2021,DNAstorm FFPE,0.34,88,29.9,,29.9,,0,50,,DNA ONLY,California Cancer Registry
MMD-352,1863 Mel,DNA,9/23/2021,DNAstorm FFPE,9.99,88,879.1,,879.1,,0,50,,,California Cancer Registry
MMD-353,1864 Normal,DNA,9/23/2021,DNAstorm FFPE,0.65,88,57.2,,57.2,,0,50,,DNA ONLY,California Cancer Registry
MMD-354,1678 Mel,DNA,9/23/2021,DNAstorm FFPE,0.68,88,59.8,,59.8,,0,50,,,California Cancer Registry
MMD-355 (P041_01A),1679 Normal,DNA,7/29/2021,Purigen Ionic® FFPE Complete - RNA + DNA,0.39,50,19.5,,19.5,,0,50,,"DIN:4.2, 5 x (1-48 mm^2; 10 um)
",California Cancer Registry
MMD-356 (P041_01B),1731 Mel,DNA,7/29/2021,Purigen Ionic® FFPE Complete - RNA + DNA,0.00,50,0.0,,0.0,,NaN,NaN,,"DIN:5.2, 5 x (1-48 mm^2; 10 um)
",California Cancer Registry
MMD-357 (P041_01C),1732 Normal,DNA,7/29/2021,Purigen Ionic® FFPE Complete - RNA + DNA,0.48,50,24.0,,24.0,,0,50,,"DIN:5.6, 5 x (1-48 mm^2; 10 um)
",California Cancer Registry
MMD-358,1736 Mel,DNA,9/23/2021,DNAstorm FFPE,0.47,88,41.4,,41.4,,0,50,,,California Cancer Registry
MMD-359 (P041_01D),1737 MIS,DNA,7/29/2021,Purigen Ionic® FFPE Complete - RNA + DNA,0.97,50,48.5,,48.5,,0,50,,"DIN:UND, 5 x (1-48 mm^2; 10 um)
",California Cancer Registry
MMD-360,1745 Normal,DNA,9/23/2021,DNAstorm FFPE,0.88,88,77.4,,77.4,,0,50,,,California Cancer Registry
MMD-361 (P041_03A),1746 MIS,DNA,7/29/2021,Purigen Ionic® FFPE Complete - RNA + DNA,1.00,50,50.0,,50.0,,0,50,,"DIN:4.8, 5 x (1-48 mm^2; 10 um)
",California Cancer Registry
MMR-01,1626 Mel,RNA,,Qiagen AllPrep DNA/RNA Mini Kit,570.00,25,14250.0,,14250.0,,0,50,,,California Cancer Registry
MMR-02,1627 Mel,RNA,,Qiagen AllPrep DNA/RNA Mini Kit,381.00,25,9525.0,,9525.0,,0,50,,,California Cancer Registry
MMR-03,1628 Mel,RNA,,Qiagen AllPrep DNA/RNA Mini Kit,0.00,25,0.0,,0.0,,NaN,NaN,,,California Cancer Registry
MMR-04,1629 Mel,RNA,,Qiagen AllPrep DNA/RNA Mini Kit,100.00,25,2500.0,,2500.0,,0,50,,,California Cancer Registry
MMR-05,1630 Mel,RNA,,Qiagen AllPrep DNA/RNA Mini Kit,7.86,25,196.5,,196.5,,0,50,,,California Cancer Registry
MMR-06,1631 Mel,RNA,,Qiagen AllPrep DNA/RNA Mini Kit,76.00,25,1900.0,,1900.0,,0,50,,,California Cancer Registry
MMR-07,1632 Mel,RNA,,Qiagen AllPrep DNA/RNA Mini Kit,63.00,25,1575.0,,1575.0,,0,50,,,California Cancer Registry
MMR-08,1633 Mel,RNA,,Qiagen AllPrep DNA/RNA Mini Kit,100.00,25,2500.0,,2500.0,,0,50,,,California Cancer Registry
MMR-09,1634 Mel,RNA,,Qiagen AllPrep DNA/RNA Mini Kit,4.00,25,100.0,,100.0,,0,50,,,California Cancer Registry
